Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
960,11#11#11#11#8#8#7#7#7#7#7#7#7#7#3#3#3,6.837750552222133E-4#7.294979877769947E-4#7.61664763558656E-4#0.00311981956474483#0.0670185387134552#0.10814531147480011#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.6428052186965942#0.20631755888462067#0.20631755888462067#0.1300114542245865,1.6169672608228263E-5#9.472662574404925E-6#6.689381531510903E-6#4.474894160914327E-5#0.0035761799983355914#0.008841772889129192#0.652218696146964#0.652218696146964#0.652218696146964#0.652218696146964#0.652218696146964#0.652218696146964#0.652218696146964#0.652218696146964#0.9082696508211054#0.9082696508211054#0.9456958554250584,1#1#1#1#1#1#1#1#1#1#1#1#1#1#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#1#1#1,3.09#3.09#3.09#3.09#3.12#3.12#3.02#3.02#3.02#3.02#3.02#3.02#3.02#3.02#1.96#1.96#1.96,1#1#1#1#1#1#1#1#1#1#1#1#1#1#0#0#0,5#4#4#4#2#2#0#0#0#0#0#0#0#0#0#0#0,98.0#100.0#102.0#92.0#61.0#57.0#31.0#31.0#31.0#31.0#31.0#31.0#31.0#31.0#15.0#15.0#12.0,99.19453430175781#99.01897430419922#98.91600036621094#99.45256042480469#106.85576629638672#107.28631591796875#113.38541412353516#113.38541412353516#113.38541412353516#113.38541412353516#113.38541412353516#113.38541412353516#113.38541412353516#113.38541412353516#131.9385528564453#131.9385528564453#133.59722900390625,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#1#1#1#1#1#1#1#1#1#1#1#0,3#3#3#3#1#1#0#0#0#0#0#0#0#0#0#0#0,0#1#1#34#160#221#231#232#376#379#380#421#421#435#450#480#568,0#6#2#2#2#1#2#0#0#0#0#0#0#0#4#0#1,0#12#4#4#7#2#5#0#0#0#0#0#0#0#10#0#2,0#42#12#58#284#24#150#0#0#0#0#0#0#0#188#0#41,0#35#12#58#272#24#146#0#0#0#0#0#0#0#114#0#41,0#9#1#3#1#4#6#5#0#9#7#5#2#12#26#1#8,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#0#0#0#0#0#0#1#1#0#0#0,0#0#0#0#1#0#0#0#0#0#0#0#1#1#0#0#0,5497.json,NotBuggy,NotBuggy,
1360,7#7#7,0.7515479326248169#0.7515479326248169#0.7538639307022095,0.12382891313432792#0.12382891313432792#0.3176084221926456,2#2#2,1#1#1,3#3#3,3#3#3,5.11#5.11#2.56,1#1#1,1#1#1,43.0#43.0#43.0,111.12031555175781#111.12031555175781#111.12031555175781,0#0#0,1#1#1,2#2#2,0#73#297,0#0#7,0#0#14,0#0#53,0#0#0,0#2#126,0#0#0,0#0#0,0#0#0,4810.json,NotBuggy,NotBuggy,
790,3,0.44889765977859497,0.9661021688208464,0,0,0,1,1.89,0,0,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0,0,0,0,5200.json,NotBuggy,NotBuggy,
1360,4#4#4,0.8650745749473572#0.8650745749473572#0.8688974380493164,0.8176107473184434#0.8176107473184434#0.9183651072260324,0#0#0,0#0#0,0#0#0,1#1#1,4.0#4.0#2.0,0#0#0,1#1#1,21.0#21.0#21.0,125.39425659179688#125.39425659179688#125.39425659179688,0#0#0,0#0#0,0#0#0,0#76#297,0#0#4,0#0#8,0#0#25,0#0#0,0#35#126,0#0#0,0#0#0,0#0#0,4046.json,NotBuggy,NotBuggy,
1320,3#3#3#3#4,0.7284248471260071#0.7284248471260071#0.7284248471260071#0.8193966746330261#0.665594756603241,0.8962826799439394#0.8962826799439394#0.8962826799439394#0.915866397736879#0.6411372851584446,0#0#0#0#1,0#0#0#0#1,0#0#0#0#2,1#1#1#1#2,1.89#1.89#1.89#1.89#2.0,0#0#0#0#0,0#0#0#0#1,15.0#15.0#15.0#15.0#26.0,131.9385528564453#131.9385528564453#131.9385528564453#131.9385528564453#123.61848449707031,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#166#257#300#310,0#0#0#1#1,0#0#0#2#1,0#0#0#10#56,0#0#0#10#62,0#109#126#32#27,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1566.json,NotBuggy,NotBuggy,
843,3#4#5,0.6159390211105347#0.8245586156845093#0.6793994903564453,0.8465318679980535#0.4764818027911402#0.296609516050742,0#0#0,0#0#0,0#0#0,1#1#1,1.89#2.0#1.96,0#0#0,0#1#1,17.0#27.0#33.0,131.1535186767578#123.39956665039062#118.46745300292969,0#0#0,1#1#1,0#0#0,0#197#469,0#1#2,0#1#3,0#82#36,0#79#32,0#392#30,0#0#0,0#0#1,0#0#0,4825.json,NotBuggy,NotBuggy,
843,3#3#3,0.7946651577949524#0.7814456820487976#0.7814456820487976,0.7992249977978544#0.8397179248425461#0.8397179248425461,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,20.0#19.0#19.0,130.30841064453125#130.70933532714844#130.70933532714844,0#0#0,1#1#1,0#0#0,0#74#197,0#1#0,0#2#0,0#6#0,0#6#0,0#121#392,0#0#0,0#0#0,0#0#0,3093.json,NotBuggy,NotBuggy,
958,3#3#3#3,7.086182595230639E-4#7.606632425449789E-4#8.731469861231744E-4#0.002151504158973694,0.369645505815186#0.3461966321064512#0.34676903913956403#0.4580832302667791,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#1#2,29.0#29.0#29.0#27.0,127.76728820800781#127.76728820800781#127.76728820800781#128.22288513183594,0#0#0#0,1#1#1#1,0#0#0#0,0#7#19#276,0#1#2#1,0#2#4#2,0#6#14#19,0#6#14#19,0#19#155#203,0#0#0#0,0#1#0#0,0#1#0#0,677.json,NotBuggy,NotBuggy,
1360,3#3#3#3#3#3,0.9129679799079895#0.9129679799079895#0.9129679799079895#0.9082688093185425#0.907543957233429#0.5366224646568298,0.6738110025527324#0.6738110025527324#0.6738110025527324#0.684000794406973#0.7588628639981001#0.8382122531686232,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,3.77#3.77#3.77#3.77#1.89#1.89,0#0#0#0#0#0,0#0#0#0#0#0,19.0#19.0#19.0#19.0#19.0#17.0,130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375#130.57513427734375#131.43582153320312,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#65#76#83#297#344,0#0#0#1#3#2,0#0#0#2#6#4,0#0#0#1#16#31,0#0#0#1#0#31,0#125#35#49#126#344,0#0#0#0#0#0,0#1#0#0#0#0,0#1#0#0#0#0,2837.json,NotBuggy,NotBuggy,
818,3,0.8449391722679138,0.8965832724444782,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,1,0,0,0,0,0,0,0,0,0,0,3973.json,NotBuggy,NotBuggy,
865,3#3,0.7932906150817871#0.9612346291542053,0.8282851226378686#0.9628142359987283,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,17.0#12.0,131.03103637695312#133.59722900390625,0#0,1#0,0#0,0#23,0#1,0#2,0#27,0#27,0#62,0#0,0#0,0#0,4414.json,NotBuggy,NotBuggy,
1360,9#9#9#9#8#9#9#10#11#11#8#8#8,0.0578821562230587#0.08103099465370178#0.08081792294979095#0.04570705071091652#0.26474061608314514#0.2550489604473114#0.012834257446229458#0.00939890742301941#0.3386416435241699#0.33892470598220825#0.4569612443447113#0.4107000231742859#0.425922155380249,6.552733474004078E-4#6.307940623483135E-4#6.324880772235529E-4#4.569076606965932E-4#0.007618805043015748#0.021318402308443184#2.3971182813394516E-4#7.0522229561204E-5#0.0030329498027161545#0.0031789545623113367#0.013419063185827767#0.012801286235116864#0.021116144938042928,3#3#3#3#2#2#3#4#2#2#0#0#0,3#3#3#3#2#2#2#3#2#2#0#0#0,6#6#6#6#4#4#5#7#4#4#0#0#0,4#4#4#4#3#3#3#4#4#4#2#2#2,5.96#5.96#5.96#5.96#5.27#2.95#2.67#3.49#3.92#3.92#2.4#2.4#2.4,2#2#2#2#2#2#1#1#1#1#1#1#1,6#6#6#6#5#5#8#9#5#5#5#5#5,78.0#78.0#78.0#80.0#62.0#62.0#84.0#93.0#80.0#80.0#63.0#63.0#60.0,103.3708267211914#103.3708267211914#103.3708267211914#103.23917388916016#106.74690246582031#104.83882141113281#103.21546173095703#100.66574096679688#99.8650894165039#99.8650894165039#106.93966674804688#106.93966674804688#107.14741516113281,0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#0#0#0#0#0#0#0,1#1#1#1#1#1#3#3#3#3#3#3#3,0#65#76#83#156#297#349#563#591#595#595#792#1128,0#7#1#2#1#0#8#4#8#1#3#3#3,0#14#2#4#3#0#17#7#12#2#10#6#6,0#74#10#23#127#59#247#53#83#18#119#26#45,0#74#10#23#156#0#244#41#65#18#106#26#45,0#125#9#49#6#126#251#2#121#12#21#227#68,0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#0#0#1#0#0#1#0#1#0#0#1,0#1#0#0#1#0#0#1#0#1#0#0#1,2796.json,NotBuggy,NotBuggy,
849,3#6#6#7#7,0.8040070533752441#0.7333570122718811#0.8153821229934692#0.6171724200248718#0.5957463979721069,0.8701978332070854#0.5972418132384638#0.6699228708165852#0.39398633195978383#0.3847036202648105,0#0#0#0#0,0#1#1#2#2,0#1#1#2#2,1#3#3#4#4,1.89#3.27#3.27#3.33#3.33,0#2#2#2#2,0#0#0#0#0,16.0#31.0#29.0#37.0#37.0,131.46876525878906#115.57840728759766#115.99945068359375#111.79464721679688#111.79464721679688,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#92#195#205#211,0#4#1#1#1,0#5#2#1#2,0#93#9#47#23,0#105#9#55#23,0#1#30#50#204,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,3570.json,NotBuggy,NotBuggy,
777,12#14#14#14,0.5386689901351929#0.06420226395130157#0.06605213135480881#0.05348128452897072,0.0014501509572430933#3.259943769221424E-5#1.9820055245133907E-5#1.6031359193678225E-5,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,3.2#3.52#3.52#3.52,0#0#0#0,7#8#9#9,91.0#110.0#111.0#113.0,98.03353881835938#94.37274932861328#94.29875946044922#94.20590209960938,0#0#0#0,4#4#4#4,2#2#2#2,0#0#189#566,0#2#4#1,0#3#8#2,0#164#79#46,0#143#63#46,0#1#91#163,0#0#0#0,0#0#0#0,0#0#0#0,4760.json,NotBuggy,NotBuggy,
1011,14#9#10#11#11#11#11#11,1.0982259846059605E-4#0.00452464772388339#0.001993879210203886#0.0019389890367165208#0.0018235340248793364#0.0019388127839192748#0.0018586344085633755#0.002183862728998065,2.9419236401708275E-9#3.965280754362043E-4#9.830934481576168E-6#4.455714064173158E-6#4.528216853944452E-6#4.604055641406602E-6#5.2691291741610305E-6#5.243034683791734E-6,3#0#1#1#1#1#1#1,2#0#1#1#1#1#1#1,5#0#2#2#2#2#2#2,3#1#2#2#2#2#2#2,2.47#1.66#1.6#1.54#1.54#1.54#1.54#1.54,1#0#0#0#0#0#0#0,22#14#17#19#19#19#19#19,149.0#83.0#102.0#109.0#109.0#109.0#109.0#109.0,92.5647201538086#103.78194427490234#100.53053283691406#98.641357421875#98.641357421875#98.641357421875#98.67835235595703#98.67835235595703,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,5#2#2#2#2#2#2#2,0#3#365#406#442#499#598#606,0#4#1#1#1#4#1#5,0#13#1#1#2#8#2#10,0#368#100#26#5#22#4#22,0#347#99#22#5#22#4#22,0#103#392#33#227#122#91#227,0#1#0#0#0#0#0#0,0#1#0#0#0#0#0#0,0#1#0#0#0#0#0#0,2793.json,Buggy,Buggy,Buggy
1360,3#3#3#3#3#3#3#3#3,0.7749120593070984#0.788197934627533#0.788197934627533#0.9142472743988037#0.9135652184486389#0.9135652184486389#0.9135652184486389#0.9135652184486389#0.9135652184486389,0.6141709508914807#0.6172777504070855#0.6172777504070855#0.621122011191781#0.7357240596280209#0.7357240596280209#0.7357240596280209#0.7357240596280209#0.7447947189254381,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,3.77#3.77#3.77#3.77#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,19.0#19.0#19.0#19.0#19.0#19.0#19.0#19.0#19.0,130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812#130.45266723632812,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0,0#65#76#83#297#714#722#773#849,0#1#0#1#3#0#0#0#1,0#2#0#2#6#0#0#0#2,0#5#0#7#17#0#0#0#1,0#5#0#7#0#0#0#0#1,0#125#35#49#126#392#204#32#122,0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0,3392.json,NotBuggy,NotBuggy,
1081,2#2#2#2#2#2#2,0.7524945735931396#0.7524945735931396#0.9668415784835815#0.8725879192352295#0.9446926116943359#0.8725879192352295#0.93379145860672,0.9636085746513329#0.9636085746513329#0.9796500888717171#0.9336355073166697#0.9352280351646459#0.9336355073166697#0.9336405113298539,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0.0#0.0#0.0#0.0#0.0#0.0#0.0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,9.0#9.0#9.0#11.0#11.0#11.0#11.0,142.4026641845703#142.4026641845703#142.4026641845703#140.82913208007812#140.82913208007812#140.82913208007812#140.82913208007812,0#0#0#0#0#0#0,0#0#0#1#1#1#1,0#0#0#0#0#0#0,0#18#70#435#484#485#492,0#0#1#1#1#1#1,0#0#2#2#2#2#2,0#0#10#20#12#12#15,0#0#10#20#12#12#15,0#126#251#392#61#68#91,0#0#0#0#0#0#0,0#0#0#0#0#1#0,0#0#0#0#0#0#0,2700.json,NotBuggy,NotBuggy,
1016,2#3,0.9977839589118958#0.8720206618309021,0.9500444200283088#0.7348758059583111,0#0,0#0,0#0,1#1,0.0#1.89,0#0,0#1,11.0#19.0,140.82913208007812#130.45266723632812,0#0,1#1,0#0,0#5,0#1,0#2,0#65,0#64,0#251,0#0,0#0,0#0,4337.json,NotBuggy,NotBuggy,
1011,5#7#6#6#6,0.09054733067750931#0.04150323569774628#0.03425697982311249#0.020655976608395576#0.024813050404191017,0.29562993886643035#0.16956502638387297#0.18583120909270304#0.037900345141714996#0.1536943346796984,0#2#2#2#2,0#1#1#1#1,0#3#3#3#3,1#2#2#2#2,1.96#3.02#3.27#3.27#3.27,0#1#1#1#1,4#5#4#5#4,34.0#44.0#41.0#49.0#41.0,118.58592224121094#111.3536376953125#114.28445434570312#113.11126708984375#114.28445434570312,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#3#365#454#454,0#4#0#1#1,0#6#1#2#2,0#72#25#59#2,0#64#21#67#67,0#103#392#6#7,0#1#0#0#0,0#1#0#0#1,0#1#0#0#1,2780.json,Buggy,Buggy,Buggy
765,8#8#10#10#10,0.0044976938515901566#8.817687048576772E-4#0.004415698815137148#0.013656934723258018#0.046748220920562744,0.004135412766184499#0.0034846842631472406#0.007313664546337346#0.010542747484614364#0.015571666950333983,3#3#3#3#3,2#2#2#2#2,5#5#5#5#5,4#4#4#4#4,3.87#3.87#5.08#5.08#5.08,2#2#3#3#3,6#5#4#4#4,67.0#69.0#71.0#69.0#69.0,106.11360168457031#106.05447387695312#102.29096221923828#102.43954467773438#102.43954467773438,0#0#0#0#0,1#1#1#1#1,1#1#1#1#1,0#0#16#83#511,0#2#4#2#3,0#4#6#4#5,0#34#74#18#45,0#34#70#18#44,0#3#3#10#2,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,4024.json,NotBuggy,NotBuggy,
1256,12#15#15#15#15#15#8#8#8#8#8#8#9#9#9,0.02261834591627121#0.010720261372625828#0.010451428592205048#0.006341530010104179#0.006063808687031269#0.006263004150241613#0.0#0.0#0.0#0.0#3.4209791920147836E-4#3.4209791920147836E-4#0.0#0.0#0.0,0.0013087575013400112#3.838016741148845E-4#2.2291510451851718E-4#4.976541448935031E-5#4.152971494747776E-5#1.225971022363782E-4#8.380756139857748E-8#4.3451603410911247E-7#2.6716610666994735E-7#2.6716610666994735E-7#1.6454300891683592E-6#1.6454300891683592E-6#2.631833626835311E-7#2.632507710106739E-7#2.588220949771554E-7,0#0#0#0#0#0#2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#4#4#4#4#4#4#4#4#4,3#3#3#3#3#3#3#3#3#3#3#3#3#3#3,6.9#10.31#10.31#10.31#10.31#8.66#3.46#3.46#3.46#3.46#2.4#2.4#4.53#4.53#4.53,1#1#1#1#1#1#0#0#0#0#0#0#0#0#0,6#9#9#12#12#12#10#8#9#9#9#9#9#9#9,74.0#85.0#87.0#94.0#95.0#95.0#114.0#106.0#108.0#108.0#104.0#104.0#111.0#111.0#111.0,98.97982788085938#94.48081970214844#94.30081939697266#93.8424301147461#93.78739929199219#93.78739929199219#102.99586486816406#103.40113830566406#103.27701568603516#103.27701568603516#103.5278091430664#103.5278091430664#101.17457580566406#101.17457580566406#101.17457580566406,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,3#3#3#3#3#3#4#4#4#4#4#4#4#4#4,1#1#1#1#1#1#2#2#2#2#2#2#2#2#2,0#3#66#102#106#193#308#317#413#421#429#467#574#595#741,0#4#2#3#2#15#7#2#1#0#5#0#1#1#1,0#5#4#6#4#30#21#4#2#0#8#0#2#2#2,0#90#31#65#42#218#510#69#11#0#46#0#66#4#7,0#72#31#65#42#0#411#69#11#0#17#0#46#4#7,0#9#78#109#124#126#20#155#218#6#31#0#203#24#367,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1,0#0#0#0#0#0#0#0#0#0#1#0#0#1#1,0#0#0#0#0#0#0#0#0#0#1#0#0#1#1,563.json,Buggy,Buggy,Buggy
1360,20#13#16#16#16#16#16#16#16#16,0.005112027749419212#0.039606139063835144#0.016873309388756752#0.013448883779346943#0.013851436786353588#0.013851436786353588#0.006661988329142332#0.007075340952724218#0.013098392635583878#0.017894508317112923,1.6394290660338639E-6#0.0045825961956705115#6.428693851399059E-4#6.354350846094687E-4#0.00176374256066722#0.00176374256066722#2.641673171594519E-4#2.657798857010214E-4#8.988290533536147E-4#0.0018181244496516295,9#5#6#6#6#6#6#6#6#6,8#4#5#5#5#5#5#5#5#5,17#9#11#11#11#11#11#11#11#11,7#4#5#5#5#5#5#5#5#5,10.08#9.49#8.35#8.35#5.27#5.27#5.27#5.27#5.27#5.27,4#2#3#3#3#3#3#3#3#3,10#6#8#8#8#8#8#8#8#7,130.0#75.0#94.0#94.0#94.0#94.0#100.0#100.0#96.0#93.0,86.78608703613281#97.6618423461914#92.76606750488281#92.76606750488281#92.76606750488281#92.76606750488281#92.25894165039062#92.25894165039062#92.57872009277344#92.78207397460938,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#2#2#2#2#2#2#2#2,0#65#76#76#297#790#948#956#962#1120,0#5#4#6#12#0#3#1#1#1,0#17#5#12#24#0#6#2#2#2,0#345#155#34#132#0#50#4#18#20,0#400#143#34#0#0#52#4#19#20,0#125#26#35#126#44#91#227#25#32,0#0#0#0#0#0#0#0#0#1,0#1#0#0#0#0#0#0#0#1,0#1#0#0#0#0#0#0#0#1,3963.json,Buggy,NotBuggy,NotBuggy
1360,8#8#8#12#10#10#9#9,0.6151116490364075#0.6151116490364075#0.6151116490364075#0.4677985608577728#0.09952127933502197#0.09977874904870987#0.011860986240208149#0.011860986240208149,0.24832745672756637#0.24832745672756637#0.24832745672756637#0.8774236536509897#0.10424178714813084#0.06746914162354523#0.14249150964372814#0.14249150964372814,0#0#0#0#2#2#2#2,3#3#3#3#2#2#2#2,3#3#3#3#4#4#4#4,5#5#5#5#3#3#3#3,3.46#3.46#3.46#4.27#2.53#2.53#1.66#1.66,2#2#2#2#1#1#0#0,0#0#0#0#5#5#8#8,44.0#44.0#44.0#44.0#57.0#59.0#54.0#54.0,108.79000854492188#108.79000854492188#108.79000854492188#102.22147369384766#103.87655639648438#103.6401596069336#106.19813537597656#106.19813537597656,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#2#2#1#1,0#65#76#297#344#352#517#986,0#0#0#12#7#1#5#0,0#0#0#20#16#2#11#0,0#0#0#137#231#3#116#0,0#0#0#0#211#3#128#0,0#125#35#126#344#103#218#30,0#0#0#0#0#1#0#0,0#1#0#0#0#1#0#1,0#1#0#0#0#1#0#0,4839.json,Buggy,Buggy,Buggy
1011,3#3,0.745807409286499#0.74170982837677,0.6248173537093421#0.6806573586804373,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,23.0#22.0,129.14646911621094#129.47398376464844,0#0,1#1,0#0,0#241,0#1,0#2,0#6,0#6,0#121,0#0,0#0,0#0,2752.json,NotBuggy,NotBuggy,
1150,25#30#29#29#29#26#28#36#37#38#39#39#18#18,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.019095228984951973#0.014613384380936623,6.45848288399243E-13#6.745723485436916E-16#6.511853304383306E-16#7.442348073447255E-16#7.498679301341385E-16#5.091380000893649E-14#6.377820863825222E-17#3.824463736735423E-18#2.446094022775377E-18#1.0712642663055498E-18#8.964552017643065E-20#1.3643373876834528E-19#0.0021134385368749968#0.0014565225096128346,2#3#3#3#3#3#4#5#5#5#5#5#2#2,3#4#4#4#4#4#5#7#7#7#7#7#2#2,5#7#7#7#7#7#9#12#12#12#12#12#4#4,5#6#6#6#6#6#7#9#9#9#9#9#4#4,4.4#4.12#4.17#4.17#4.17#3.89#3.76#5.47#5.43#5.4#5.33#5.33#3.74#3.74,3#3#3#3#3#3#3#4#4#4#4#4#2#2,13#14#14#14#14#11#16#19#20#20#22#22#9#9,211.0#254.0#252.0#252.0#252.0#229.0#260.0#282.0#287.0#292.0#304.0#302.0#92.0#94.0,80.6177749633789#76.42904663085938#77.01935577392578#77.01935577392578#77.01935577392578#79.3908920288086#77.1186294555664#71.9957046508789#71.47611999511719#70.93861389160156#70.27777862548828#70.31210327148438#90.98080444335938#90.86897277832031,0#0#0#0#0#0#1#0#0#0#0#0#0#0,0#0#0#0#0#0#0#1#1#1#1#1#1#1,3#3#3#3#3#3#4#5#5#5#5#5#1#1,0#2#37#87#163#211#393#419#492#493#493#495#580#580,0#12#2#13#1#3#8#32#2#1#1#1#6#2,0#19#5#26#2#9#13#56#3#1#1#2#35#4,0#398#220#51#5#152#241#1088#49#48#87#10#1562#26,0#389#220#0#5#140#205#987#45#44#83#10#1350#26,0#30#4#126#2#155#3#10#1#1#1#99#44#13,0#1#1#0#0#0#0#0#0#0#0#0#0#0,0#1#1#0#0#0#0#0#1#0#0#1#0#1,0#1#1#0#0#0#0#0#1#0#0#1#0#1,1630.json,Buggy,Buggy,Buggy
1360,15#15,0.013579861260950565#0.016544528305530548,6.740773416399648E-8#2.432974522516498E-7,4#4,4#4,8#8,4#4,8.16#4.08,3#3,4#4,136.0#136.0,91.935546875#91.935546875,0#0,2#2,3#3,0#297,0#15,0#30,0#175,0#0,0#126,0#0,0#0,0#0,4873.json,NotBuggy,NotBuggy,
880,19#19#19#18#19#17#17,6.897551938891411E-4#6.771943299099803E-4#7.769308285787702E-4#5.519614205695689E-4#7.757896673865616E-4#0.0011181319132447243#0.0011181319132447243,1.7894963712527767E-5#1.7994645154266274E-5#2.97788150818577E-5#1.1665752823357582E-5#2.960021169925781E-5#6.539465629847923E-5#6.500911362356131E-5,2#2#2#2#2#2#2,3#3#3#3#3#3#3,5#5#5#5#5#5#5,4#4#4#4#4#4#4,4.74#4.74#4.74#4.54#4.62#4.42#4.42,3#3#3#3#3#3#3,11#11#11#13#11#10#10,128.0#128.0#126.0#128.0#126.0#119.0#119.0,88.23348236083984#88.23348236083984#88.3445053100586#89.109375#88.3445053100586#90.50431060791016#90.50431060791016,0#0#0#0#0#0#0,4#4#4#4#4#4#4,2#2#2#2#2#2#2,0#2#5#284#285#292#365,0#3#1#2#3#1#1,0#6#2#5#5#4#2,0#74#5#88#87#94#7,0#0#5#73#73#54#7,0#14#34#61#68#91#367,0#0#0#0#0#0#1,0#0#0#0#1#0#1,0#0#0#0#0#0#1,976.json,Buggy,Buggy,Buggy
1189,3#3#3#3#5#13#3,0.9581897258758545#0.9502126574516296#0.9502126574516296#0.752679705619812#0.46250227093696594#0.8461028933525085#0.7736501693725586,0.9579314139531364#0.9137957547621682#0.9137957547621682#0.9568538642043937#0.13040542160696023#0.47712956766422776#0.9840813047691301,0#0#0#0#3#5#0,0#0#0#0#2#3#0,0#0#0#0#5#8#0,1#1#1#1#2#3#1,1.89#1.89#1.89#1.89#1.96#2.47#1.89,0#0#0#0#0#1#0,0#0#0#1#5#5#1,13.0#15.0#15.0#17.0#42.0#64.0#15.0,132.9956512451172#131.9385528564453#131.9385528564453#131.28770446777344#116.92352294921875#98.7625503540039#132.25152587890625,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#1#0,0#126#241#293#354#362#399,0#2#0#3#5#15#1,0#4#0#6#8#17#2,0#29#0#49#158#462#616,0#28#0#15#144#184#314,0#126#20#15#13#31#77,0#0#0#0#0#0#0,0#0#0#0#0#1#0,0#0#0#0#0#1#0,615.json,NotBuggy,NotBuggy,
912,12#12#3#3,0.4448597729206085#0.6875301003456116#0.6913162469863892#0.6913162469863892,0.1029923072045835#0.3944629420521782#0.8641421854773013#0.8701670358070351,1#0#0#0,1#0#0#0,2#0#0#0,2#2#1#1,2.75#2.75#1.89#1.89,1#1#0#0,5#5#1#1,60.0#54.0#16.0#16.0,100.62483978271484#101.37702941894531#131.75106811523438#131.75106811523438,0#0#0#0,0#0#0#0,2#1#0#0,0#15#136#397,0#5#1#1,0#9#12#2,0#126#255#7,0#112#218#7,0#20#35#367,0#0#0#1,0#0#1#1,0#0#0#1,1347.json,Buggy,NotBuggy,NotBuggy
1011,3,0.658980667591095,0.8048430926816111,0,0,0,1,1.89,0,1,18.0,130.85629272460938,0,1,0,0,0,0,0,0,0,0,0,0,2612.json,NotBuggy,NotBuggy,
